datastore size read random oio latency
srs7diskfc_netapp 1024 25 0 128 55.381325
emc-6diskfc-sp 2048 25 0 1 0.610429
DRSStore2 2048 25 0 1 1.770949
DASStore 2048 25 0 1 4.837636
netapp-7disk-sp 2048 25 0 1 0.480625
emc-3disk-raid0 2048 25 0 1 0.701219
netapp-3diskata-sp 2048 25 0 1 0.644655
netapp-7diskata-dp 2048 25 0 1 0.572931
srs7diskfc_netapp 2048 25 0 1 0.463335
emc-6diskfc-sp 2048 25 0 2 1.186001
DRSStore2 2048 25 0 2 3.163216
DASStore 2048 25 0 2 8.878556
netapp-7disk-sp 2048 25 0 2 0.925062
emc-3disk-raid0 2048 25 0 2 1.370425
netapp-3diskata-sp 2048 25 0 2 1.097626
netapp-7diskata-dp 2048 25 0 2 1.107278
srs7diskfc_netapp 2048 25 0 2 0.953891
emc-6diskfc-sp 2048 25 0 4 2.437538
DRSStore2 2048 25 0 4 5.767132
DASStore 2048 25 0 4 15.941432
netapp-7disk-sp 2048 25 0 4 1.818026
emc-3disk-raid0 2048 25 0 4 2.664915
netapp-3diskata-sp 2048 25 0 4 2.060960
netapp-7diskata-dp 2048 25 0 4 2.175372
srs7diskfc_netapp 2048 25 0 4 2.038481
emc-6diskfc-sp 2048 25 0 8 4.713108
DRSStore2 2048 25 0 8 10.615746
DASStore 2048 25 0 8 29.278455
netapp-7disk-sp 2048 25 0 8 3.680316
emc-3disk-raid0 2048 25 0 8 5.242377
netapp-3diskata-sp 2048 25 0 8 3.980849
netapp-7diskata-dp 2048 25 0 8 4.331057
srs7diskfc_netapp 2048 25 0 8 4.147359
emc-6diskfc-sp 2048 25 0 16 9.671240
DRSStore2 2048 25 0 16 19.918098
DASStore 2048 25 0 16 52.792097
netapp-7disk-sp 2048 25 0 16 7.345714
emc-3disk-raid0 2048 25 0 16 11.238041
netapp-3diskata-sp 2048 25 0 16 7.923287
netapp-7diskata-dp 2048 25 0 16 8.534854
srs7diskfc_netapp 2048 25 0 16 8.243630
emc-6diskfc-sp 2048 25 0 32 19.925597
DRSStore2 2048 25 0 32 37.421780
DASStore 2048 25 0 32 100.021657
netapp-7disk-sp 2048 25 0 32 14.806120
emc-3disk-raid0 2048 25 0 32 24.568376
netapp-3diskata-sp 2048 25 0 32 15.387669
netapp-7diskata-dp 2048 25 0 32 17.149077
srs7diskfc_netapp 2048 25 0 32 17.124922
emc-6diskfc-sp 2048 25 0 64 38.826978
DRSStore2 2048 25 0 64 70.712634
DASStore 2048 25 0 64 185.002306
netapp-7disk-sp 2048 25 0 64 30.220883
emc-3disk-raid0 2048 25 0 64 46.066856
netapp-3diskata-sp 2048 25 0 64 30.029974
netapp-7diskata-dp 2048 25 0 64 34.191058
srs7diskfc_netapp 2048 25 0 64 34.196750
emc-6diskfc-sp 2048 25 0 128 74.489924
DRSStore2 2048 25 0 128 135.794496
DASStore 2048 25 0 128 347.643300
netapp-7disk-sp 2048 25 0 128 56.456437
emc-3disk-raid0 2048 25 0 128 92.689159
netapp-3diskata-sp 2048 25 0 128 58.382989
netapp-7diskata-dp 2048 25 0 128 69.772447
srs7diskfc_netapp 2048 25 0 128 62.111049
emc-6diskfc-sp 4096 25 0 1 0.701749
DRSStore2 4096 25 0 1 1.919227
DASStore 4096 25 0 1 4.991279
netapp-7disk-sp 4096 25 0 1 0.572655
emc-3disk-raid0 4096 25 0 1 0.896390
netapp-3diskata-sp 4096 25 0 1 0.727523
netapp-7diskata-dp 4096 25 0 1 0.695781
srs7diskfc_netapp 4096 25 0 1 0.549558
emc-6diskfc-sp 4096 25 0 2 1.365108
DRSStore2 4096 25 0 2 3.531237
DASStore 4096 25 0 2 9.156736
netapp-7disk-sp 4096 25 0 2 1.385830
emc-3disk-raid0 4096 25 0 2 1.711453
netapp-3diskata-sp 4096 25 0 2 2.344367
netapp-7diskata-dp 4096 25 0 2 1.909504
srs7diskfc_netapp 4096 25 0 2 1.393970
emc-6diskfc-sp 4096 25 0 4 2.794661
DRSStore2 4096 25 0 4 6.618690
DASStore 4096 25 0 4 17.242562
netapp-7disk-sp 4096 25 0 4 2.437658
emc-3disk-raid0 4096 25 0 4 3.405459
netapp-3diskata-sp 4096 25 0 4 3.929886
netapp-7diskata-dp 4096 25 0 4 2.593090
srs7diskfc_netapp 4096 25 0 4 2.555328
emc-6diskfc-sp 4096 25 0 8 5.848960
DRSStore2 4096 25 0 8 12.461744
DASStore 4096 25 0 8 32.407431
netapp-7disk-sp 4096 25 0 8 5.220727
emc-3disk-raid0 4096 25 0 8 6.657774
netapp-3diskata-sp 4096 25 0 8 9.058814
netapp-7diskata-dp 4096 25 0 8 8.042033
srs7diskfc_netapp 4096 25 0 8 5.613427
emc-6diskfc-sp 4096 25 0 16 10.674619
DRSStore2 4096 25 0 16 23.530080
DASStore 4096 25 0 16 61.103972
netapp-7disk-sp 4096 25 0 16 9.958998
emc-3disk-raid0 4096 25 0 16 13.186680
netapp-3diskata-sp 4096 25 0 16 15.555288
netapp-7diskata-dp 4096 25 0 16 10.690271
srs7diskfc_netapp 4096 25 0 16 10.375099
emc-6diskfc-sp 4096 25 0 32 22.404917
DRSStore2 4096 25 0 32 44.535587
DASStore 4096 25 0 32 115.878850
netapp-7disk-sp 4096 25 0 32 21.421072
emc-3disk-raid0 4096 25 0 32 26.527479
netapp-3diskata-sp 4096 25 0 32 33.120717
netapp-7diskata-dp 4096 25 0 32 33.000620
srs7diskfc_netapp 4096 25 0 32 22.400798
emc-6diskfc-sp 4096 25 0 64 43.686597
DRSStore2 4096 25 0 64 85.049360
DASStore 4096 25 0 64 222.172500
netapp-7disk-sp 4096 25 0 64 40.690586
emc-3disk-raid0 4096 25 0 64 53.755772
netapp-3diskata-sp 4096 25 0 64 61.777013
netapp-7diskata-dp 4096 25 0 64 46.149473
srs7diskfc_netapp 4096 25 0 64 44.510441
emc-6diskfc-sp 4096 25 0 128 85.080265
DRSStore2 4096 25 0 128 163.237646
DASStore 4096 25 0 128 419.839726
netapp-7disk-sp 4096 25 0 128 81.956754
emc-3disk-raid0 4096 25 0 128 103.796947
netapp-3diskata-sp 4096 25 0 128 129.612222
netapp-7diskata-dp 4096 25 0 128 131.063781
srs7diskfc_netapp 4096 25 0 128 84.827254
emc-6diskfc-sp 8192 25 0 1 0.853723
DRSStore2 8192 25 0 1 2.337826
DASStore 8192 25 0 1 6.175114
netapp-7disk-sp 8192 25 0 1 1.125818
emc-3disk-raid0 8192 25 0 1 1.382561
netapp-3diskata-sp 8192 25 0 1 1.813949
netapp-7diskata-dp 8192 25 0 1 1.476960
srs7diskfc_netapp 8192 25 0 1 0.996101
emc-6diskfc-sp 8192 25 0 2 1.696763
DRSStore2 8192 25 0 2 4.355257
DASStore 8192 25 0 2 11.634547
netapp-7disk-sp 8192 25 0 2 2.191928
emc-3disk-raid0 8192 25 0 2 2.351668
netapp-3diskata-sp 8192 25 0 2 3.680812
netapp-7diskata-dp 8192 25 0 2 2.748282
srs7diskfc_netapp 8192 25 0 2 1.967713
emc-6diskfc-sp 8192 25 0 4 3.424293
DRSStore2 8192 25 0 4 8.132563
DASStore 8192 25 0 4 21.728495
netapp-7disk-sp 8192 25 0 4 4.553744
emc-3disk-raid0 8192 25 0 4 4.738766
netapp-3diskata-sp 8192 25 0 4 7.486596
netapp-7diskata-dp 8192 25 0 4 5.315639
srs7diskfc_netapp 8192 25 0 4 4.268481
emc-6diskfc-sp 8192 25 0 8 6.566423
DRSStore2 8192 25 0 8 15.343090
DASStore 8192 25 0 8 41.459821
netapp-7disk-sp 8192 25 0 8 9.232311
emc-3disk-raid0 8192 25 0 8 9.004377
netapp-3diskata-sp 8192 25 0 8 14.872740
netapp-7diskata-dp 8192 25 0 8 10.529841
srs7diskfc_netapp 8192 25 0 8 9.020859
emc-6diskfc-sp 8192 25 0 16 13.329580
DRSStore2 8192 25 0 16 28.925658
DASStore 8192 25 0 16 78.458057
netapp-7disk-sp 8192 25 0 16 18.252603
emc-3disk-raid0 8192 25 0 16 18.271876
netapp-3diskata-sp 8192 25 0 16 31.250251
netapp-7diskata-dp 8192 25 0 16 20.014422
srs7diskfc_netapp 8192 25 0 16 17.041814
emc-6diskfc-sp 8192 25 0 32 26.500732
DRSStore2 8192 25 0 32 55.422162
DASStore 8192 25 0 32 148.550743
netapp-7disk-sp 8192 25 0 32 37.893293
emc-3disk-raid0 8192 25 0 32 36.969247
netapp-3diskata-sp 8192 25 0 32 61.037996
netapp-7diskata-dp 8192 25 0 32 41.097908
srs7diskfc_netapp 8192 25 0 32 35.306570
emc-6diskfc-sp 8192 25 0 64 53.032787
DRSStore2 8192 25 0 64 105.523035
DASStore 8192 25 0 64 283.157904
netapp-7disk-sp 8192 25 0 64 78.118569
emc-3disk-raid0 8192 25 0 64 76.520276
netapp-3diskata-sp 8192 25 0 64 123.068321
netapp-7diskata-dp 8192 25 0 64 81.540533
srs7diskfc_netapp 8192 25 0 64 70.434383
emc-6diskfc-sp 8192 25 0 128 103.496576
DRSStore2 8192 25 0 128 201.401859
DASStore 8192 25 0 128 537.053704
netapp-7disk-sp 8192 25 0 128 151.908769
emc-3disk-raid0 8192 25 0 128 145.179174
netapp-3diskata-sp 8192 25 0 128 248.555905
netapp-7diskata-dp 8192 25 0 128 165.774952
srs7diskfc_netapp 8192 25 0 128 135.064656
emc-6diskfc-sp 16384 25 0 1 1.041477
DRSStore2 16384 25 0 1 2.851334
DASStore 16384 25 0 1 7.801827
netapp-7disk-sp 16384 25 0 1 1.569302
emc-3disk-raid0 16384 25 0 1 1.475429
netapp-3diskata-sp 16384 25 0 1 3.260638
netapp-7diskata-dp 16384 25 0 1 1.921041
srs7diskfc_netapp 16384 25 0 1 1.403388
emc-6diskfc-sp 16384 25 0 2 2.263677
DRSStore2 16384 25 0 2 5.264485
DASStore 16384 25 0 2 14.276591
netapp-7disk-sp 16384 25 0 2 2.971460
emc-3disk-raid0 16384 25 0 2 2.804696
netapp-3diskata-sp 16384 25 0 2 6.337373
netapp-7diskata-dp 16384 25 0 2 3.697409
srs7diskfc_netapp 16384 25 0 2 2.852013
emc-6diskfc-sp 16384 25 0 4 4.510133
DRSStore2 16384 25 0 4 9.668153
DASStore 16384 25 0 4 27.277228
netapp-7disk-sp 16384 25 0 4 6.012996
emc-3disk-raid0 16384 25 0 4 5.734357
netapp-3diskata-sp 16384 25 0 4 12.629063
netapp-7diskata-dp 16384 25 0 4 7.531841
srs7diskfc_netapp 16384 25 0 4 5.547791
emc-6diskfc-sp 16384 25 0 8 8.917775
DRSStore2 16384 25 0 8 18.115001
DASStore 16384 25 0 8 49.461974
netapp-7disk-sp 16384 25 0 8 12.238002
emc-3disk-raid0 16384 25 0 8 11.163307
netapp-3diskata-sp 16384 25 0 8 24.287522
netapp-7diskata-dp 16384 25 0 8 14.935201
srs7diskfc_netapp 16384 25 0 8 11.117758
emc-6diskfc-sp 16384 25 0 16 18.056333
DRSStore2 16384 25 0 16 44.524575
DASStore 16384 25 0 16 92.969912
netapp-7disk-sp 16384 25 0 16 24.259552
emc-3disk-raid0 16384 25 0 16 23.570060
netapp-3diskata-sp 16384 25 0 16 47.764509
netapp-7diskata-dp 16384 25 0 16 29.476981
srs7diskfc_netapp 16384 25 0 16 22.288397
emc-6diskfc-sp 16384 25 0 32 36.840822
DRSStore2 16384 25 0 32 70.513370
DASStore 16384 25 0 32 172.885482
netapp-7disk-sp 16384 25 0 32 48.678557
emc-3disk-raid0 16384 25 0 32 46.069325
netapp-3diskata-sp 16384 25 0 32 94.353118
netapp-7diskata-dp 16384 25 0 32 59.829224
srs7diskfc_netapp 16384 25 0 32 41.066056
emc-6diskfc-sp 16384 25 0 64 71.895592
DRSStore2 16384 25 0 64 132.500378
DASStore 16384 25 0 64 316.496850
netapp-7disk-sp 16384 25 0 64 97.500176
emc-3disk-raid0 16384 25 0 64 89.009623
netapp-3diskata-sp 16384 25 0 64 189.405132
netapp-7diskata-dp 16384 25 0 64 117.704047
srs7diskfc_netapp 16384 25 0 64 86.038977
emc-6diskfc-sp 16384 25 0 128 137.066173
DRSStore2 16384 25 0 128 251.954754
DASStore 16384 25 0 128 592.032881
netapp-7disk-sp 16384 25 0 128 189.223129
emc-3disk-raid0 16384 25 0 128 180.370532
netapp-3diskata-sp 16384 25 0 128 382.163689
netapp-7diskata-dp 16384 25 0 128 234.150473
srs7diskfc_netapp 16384 25 0 128 168.725644
emc-6diskfc-sp 32768 25 0 1 1.419145
DRSStore2 32768 25 0 1 3.656577
DASStore 32768 25 0 1 9.280798
netapp-7disk-sp 32768 25 0 1 2.207937
emc-3disk-raid0 32768 25 0 1 2.226433
netapp-3diskata-sp 32768 25 0 1 5.065297
netapp-7diskata-dp 32768 25 0 1 2.889992
srs7diskfc_netapp 32768 25 0 1 1.862033
emc-6diskfc-sp 32768 25 0 2 2.579151
DRSStore2 32768 25 0 2 26.647665
DASStore 32768 25 0 2 48.873683
netapp-7disk-sp 32768 25 0 2 4.221164
emc-3disk-raid0 32768 25 0 2 4.098214
netapp-3diskata-sp 32768 25 0 2 9.646091
netapp-7diskata-dp 32768 25 0 2 5.461259
srs7diskfc_netapp 32768 25 0 2 3.785419
emc-6diskfc-sp 32768 25 0 4 5.271535
DRSStore2 32768 25 0 4 14.641814
DASStore 32768 25 0 4 86.697743
netapp-7disk-sp 32768 25 0 4 8.495438
emc-3disk-raid0 32768 25 0 4 7.751801
netapp-3diskata-sp 32768 25 0 4 19.739843
netapp-7diskata-dp 32768 25 0 4 10.327054
srs7diskfc_netapp 32768 25 0 4 7.565979
emc-6diskfc-sp 32768 25 0 8 9.999519
DRSStore2 32768 25 0 8 26.836973
DASStore 32768 25 0 8 152.849139
netapp-7disk-sp 32768 25 0 8 17.061864
emc-3disk-raid0 32768 25 0 8 15.843239
netapp-3diskata-sp 32768 25 0 8 37.899872
netapp-7diskata-dp 32768 25 0 8 21.025129
srs7diskfc_netapp 32768 25 0 8 14.705518
emc-6diskfc-sp 32768 25 0 16 20.639498
DRSStore2 32768 25 0 16 50.707539
DASStore 32768 25 0 16 257.479388
netapp-7disk-sp 32768 25 0 16 33.442364
emc-3disk-raid0 32768 25 0 16 31.208627
netapp-3diskata-sp 32768 25 0 16 75.639652
netapp-7diskata-dp 32768 25 0 16 42.321644
srs7diskfc_netapp 32768 25 0 16 29.230959
emc-6diskfc-sp 32768 25 0 32 42.058222
DRSStore2 32768 25 0 32 655.117799
DASStore 32768 25 0 32 2341.410253
netapp-7disk-sp 32768 25 0 32 64.759361
emc-3disk-raid0 32768 25 0 32 62.141589
netapp-3diskata-sp 32768 25 0 32 145.251660
netapp-7diskata-dp 32768 25 0 32 84.865077
srs7diskfc_netapp 32768 25 0 32 59.304807
emc-6diskfc-sp 32768 25 0 64 81.444391
DRSStore2 32768 25 0 64 769.074889
DASStore 32768 25 0 64 2661.075580
netapp-7disk-sp 32768 25 0 64 131.880390
emc-3disk-raid0 32768 25 0 64 128.575498
netapp-3diskata-sp 32768 25 0 64 302.815095
netapp-7diskata-dp 32768 25 0 64 171.895202
srs7diskfc_netapp 32768 25 0 64 116.269325
emc-6diskfc-sp 32768 25 0 128 159.561156
DRSStore2 32768 25 0 128 416.162268
DASStore 32768 25 0 128 4088.902175
netapp-7disk-sp 32768 25 0 128 273.036121
emc-3disk-raid0 32768 25 0 128 262.841473
netapp-3diskata-sp 32768 25 0 128 593.624134
netapp-7diskata-dp 32768 25 0 128 331.527505
srs7diskfc_netapp 32768 25 0 128 236.719263
emc-6diskfc-sp 65536 25 0 1 1.902953
DRSStore2 65536 25 0 1 23.363478
DASStore 65536 25 0 1 42.533924
netapp-7disk-sp 65536 25 0 1 3.702065
emc-3disk-raid0 65536 25 0 1 3.014662
netapp-3diskata-sp 65536 25 0 1 8.723186
netapp-7diskata-dp 65536 25 0 1 4.190029
srs7diskfc_netapp 65536 25 0 1 2.725706
emc-6diskfc-sp 65536 25 0 2 3.606575
DRSStore2 65536 25 0 2 17.036494
DASStore 65536 25 0 2 72.156351
netapp-7disk-sp 65536 25 0 2 6.708558
emc-3disk-raid0 65536 25 0 2 5.660903
netapp-3diskata-sp 65536 25 0 2 17.012586
netapp-7diskata-dp 65536 25 0 2 8.103452
srs7diskfc_netapp 65536 25 0 2 4.927767
emc-6diskfc-sp 65536 25 0 4 7.161764
DRSStore2 65536 25 0 4 23.562228
DASStore 65536 25 0 4 114.730633
netapp-7disk-sp 65536 25 0 4 12.647373
emc-3disk-raid0 65536 25 0 4 11.477177
netapp-3diskata-sp 65536 25 0 4 32.330726
netapp-7diskata-dp 65536 25 0 4 15.976609
srs7diskfc_netapp 65536 25 0 4 9.670954
emc-6diskfc-sp 65536 25 0 8 14.299413
DRSStore2 65536 25 0 8 223.477375
DASStore 65536 25 0 8 726.308006
netapp-7disk-sp 65536 25 0 8 24.750626
emc-3disk-raid0 65536 25 0 8 22.801813
netapp-3diskata-sp 65536 25 0 8 61.628733
netapp-7diskata-dp 65536 25 0 8 31.207192
srs7diskfc_netapp 65536 25 0 8 20.319531
emc-6diskfc-sp 65536 25 0 16 28.789155
DRSStore2 65536 25 0 16 269.065149
DASStore 65536 25 0 16 963.927511
netapp-7disk-sp 65536 25 0 16 48.000333
emc-3disk-raid0 65536 25 0 16 46.070701
netapp-3diskata-sp 65536 25 0 16 123.017476
netapp-7diskata-dp 65536 25 0 16 63.718736
srs7diskfc_netapp 65536 25 0 16 39.674935
emc-6diskfc-sp 65536 25 0 32 56.475262
DRSStore2 65536 25 0 32 369.516328
DASStore 65536 25 0 32 1439.549707
netapp-7disk-sp 65536 25 0 32 93.845361
emc-3disk-raid0 65536 25 0 32 90.295157
netapp-3diskata-sp 65536 25 0 32 247.241744
netapp-7diskata-dp 65536 25 0 32 134.674331
srs7diskfc_netapp 65536 25 0 32 79.679780
emc-6diskfc-sp 65536 25 0 64 112.088330
DRSStore2 65536 25 0 64 572.234230
DASStore 65536 25 0 64 2120.287430
netapp-7disk-sp 65536 25 0 64 187.686724
emc-3disk-raid0 65536 25 0 64 185.505868
netapp-3diskata-sp 65536 25 0 64 501.492540
netapp-7diskata-dp 65536 25 0 64 253.705454
srs7diskfc_netapp 65536 25 0 64 166.226824
emc-6diskfc-sp 65536 25 0 128 222.630760
DRSStore2 65536 25 0 128 913.730175
DASStore 65536 25 0 128 3076.015598
netapp-7disk-sp 65536 25 0 128 367.886035
emc-3disk-raid0 65536 25 0 128 374.869395
netapp-3diskata-sp 65536 25 0 128 1045.375662
netapp-7diskata-dp 65536 25 0 128 504.248759
srs7diskfc_netapp 65536 25 0 128 314.239865
emc-6diskfc-sp 131072 25 0 1 2.559205
DRSStore2 131072 25 0 1 31.577001
DASStore 131072 25 0 1 56.615809
netapp-7disk-sp 131072 25 0 1 5.369957
emc-3disk-raid0 131072 25 0 1 4.368437
netapp-3diskata-sp 131072 25 0 1 15.426881
netapp-7diskata-dp 131072 25 0 1 7.461412
srs7diskfc_netapp 131072 25 0 1 4.385698
emc-6diskfc-sp 131072 25 0 2 5.259626
DRSStore2 131072 25 0 2 37.683774
DASStore 131072 25 0 2 84.349988
netapp-7disk-sp 131072 25 0 2 10.542610
emc-3disk-raid0 131072 25 0 2 8.786620
netapp-3diskata-sp 131072 25 0 2 27.568717
netapp-7diskata-dp 131072 25 0 2 14.196254
srs7diskfc_netapp 131072 25 0 2 8.411725
emc-6diskfc-sp 131072 25 0 4 10.492072
DRSStore2 131072 25 0 4 55.461484
DASStore 131072 25 0 4 129.347117
netapp-7disk-sp 131072 25 0 4 20.922643
emc-3disk-raid0 131072 25 0 4 17.470282
netapp-3diskata-sp 131072 25 0 4 54.483609
netapp-7diskata-dp 131072 25 0 4 29.087136
srs7diskfc_netapp 131072 25 0 4 17.262644
emc-6diskfc-sp 131072 25 0 8 20.975001
DRSStore2 131072 25 0 8 256.800131
DASStore 131072 25 0 8 719.982578
netapp-7disk-sp 131072 25 0 8 41.262252
emc-3disk-raid0 131072 25 0 8 34.796136
netapp-3diskata-sp 131072 25 0 8 113.194579
netapp-7diskata-dp 131072 25 0 8 59.260797
srs7diskfc_netapp 131072 25 0 8 32.953641
emc-6diskfc-sp 131072 25 0 16 40.750962
DRSStore2 131072 25 0 16 283.768425
DASStore 131072 25 0 16 957.932977
netapp-7disk-sp 131072 25 0 16 83.242135
emc-3disk-raid0 131072 25 0 16 69.646572
netapp-3diskata-sp 131072 25 0 16 223.163555
netapp-7diskata-dp 131072 25 0 16 109.933937
srs7diskfc_netapp 131072 25 0 16 69.804513
emc-6diskfc-sp 131072 25 0 32 83.180757
DRSStore2 131072 25 0 32 437.332443
DASStore 131072 25 0 32 1355.404731
netapp-7disk-sp 131072 25 0 32 163.529436
emc-3disk-raid0 131072 25 0 32 137.701211
netapp-3diskata-sp 131072 25 0 32 442.105527
netapp-7diskata-dp 131072 25 0 32 212.947927
srs7diskfc_netapp 131072 25 0 32 136.876837
emc-6diskfc-sp 131072 25 0 64 162.965583
DRSStore2 131072 25 0 64 2033.709529
DASStore 131072 25 0 64 2494.498942
netapp-7disk-sp 131072 25 0 64 331.934287
emc-3disk-raid0 131072 25 0 64 288.790651
netapp-3diskata-sp 131072 25 0 64 883.042221
netapp-7diskata-dp 131072 25 0 64 479.946561
srs7diskfc_netapp 131072 25 0 64 283.704433
emc-6diskfc-sp 131072 25 0 128 330.415171
DRSStore2 131072 25 0 128 2189.366363
DASStore 131072 25 0 128 4116.631692
netapp-7disk-sp 131072 25 0 128 691.228235
emc-3disk-raid0 131072 25 0 128 569.964988
netapp-3diskata-sp 131072 25 0 128 1903.566473
netapp-7diskata-dp 131072 25 0 128 962.817933
srs7diskfc_netapp 131072 25 0 128 576.475427
emc-6diskfc-sp 1024 50 0 1 0.562969
DRSStore2 1024 50 0 1 4.364651
DASStore 1024 50 0 1 8.698362
netapp-7disk-sp 1024 50 0 1 0.478551
emc-3disk-raid0 1024 50 0 1 0.585121
netapp-3diskata-sp 1024 50 0 1 0.476284
netapp-7diskata-dp 1024 50 0 1 0.483645
srs7diskfc_netapp 1024 50 0 1 0.417117
emc-6diskfc-sp 1024 50 0 2 1.012622
DRSStore2 1024 50 0 2 6.415924
DASStore 1024 50 0 2 16.239255
netapp-7disk-sp 1024 50 0 2 0.773861
emc-3disk-raid0 1024 50 0 2 1.261088
netapp-3diskata-sp 1024 50 0 2 0.733383
netapp-7diskata-dp 1024 50 0 2 0.823629
srs7diskfc_netapp 1024 50 0 2 0.831322
emc-6diskfc-sp 1024 50 0 4 2.081051
DRSStore2 1024 50 0 4 8.722954
DASStore 1024 50 0 4 20.973574
netapp-7disk-sp 1024 50 0 4 1.748364
emc-3disk-raid0 1024 50 0 4 2.224928
netapp-3diskata-sp 1024 50 0 4 1.477875
netapp-7diskata-dp 1024 50 0 4 1.639439
srs7diskfc_netapp 1024 50 0 4 1.475824
emc-6diskfc-sp 1024 50 0 8 3.819944
DRSStore2 1024 50 0 8 14.641011
DASStore 1024 50 0 8 37.519460
netapp-7disk-sp 1024 50 0 8 2.920968
emc-3disk-raid0 1024 50 0 8 3.940025
netapp-3diskata-sp 1024 50 0 8 2.903113
netapp-7diskata-dp 1024 50 0 8 3.276025
srs7diskfc_netapp 1024 50 0 8 3.305612
emc-6diskfc-sp 1024 50 0 16 8.161484
DRSStore2 1024 50 0 16 24.369130
DASStore 1024 50 0 16 57.332754
netapp-7disk-sp 1024 50 0 16 6.365091
emc-3disk-raid0 1024 50 0 16 8.415471
netapp-3diskata-sp 1024 50 0 16 5.802156
netapp-7diskata-dp 1024 50 0 16 6.698951
srs7diskfc_netapp 1024 50 0 16 6.954406
emc-6diskfc-sp 1024 50 0 32 16.010709
DRSStore2 1024 50 0 32 42.596329
DASStore 1024 50 0 32 105.424569
netapp-7disk-sp 1024 50 0 32 13.165128
emc-3disk-raid0 1024 50 0 32 16.120112
netapp-3diskata-sp 1024 50 0 32 11.578821
netapp-7diskata-dp 1024 50 0 32 13.546235
srs7diskfc_netapp 1024 50 0 32 13.214829
emc-6diskfc-sp 1024 50 0 64 32.496203
DRSStore2 1024 50 0 64 77.577700
DASStore 1024 50 0 64 181.080472
netapp-7disk-sp 1024 50 0 64 25.287733
emc-3disk-raid0 1024 50 0 64 32.643337
netapp-3diskata-sp 1024 50 0 64 23.190252
netapp-7diskata-dp 1024 50 0 64 28.488883
srs7diskfc_netapp 1024 50 0 64 26.803561
emc-6diskfc-sp 1024 50 0 128 64.840524
DRSStore2 1024 50 0 128 143.610472
DASStore 1024 50 0 128 342.776372
netapp-7disk-sp 1024 50 0 128 51.077502
emc-3disk-raid0 1024 50 0 128 65.013250
netapp-3diskata-sp 1024 50 0 128 46.027000
netapp-7diskata-dp 1024 50 0 128 58.145381
srs7diskfc_netapp 1024 50 0 128 50.562771
emc-6diskfc-sp 2048 50 0 1 0.561346
DRSStore2 2048 50 0 1 1.891851
DASStore 2048 50 0 1 1.103376
netapp-7disk-sp 2048 50 0 1 0.394994
emc-3disk-raid0 2048 50 0 1 0.626134
netapp-3diskata-sp 2048 50 0 1 0.489808
netapp-7diskata-dp 2048 50 0 1 0.510275
srs7diskfc_netapp 2048 50 0 1 0.500033
emc-6diskfc-sp 2048 50 0 2 1.049076
DRSStore2 2048 50 0 2 3.508281
DASStore 2048 50 0 2 1.678175
netapp-7disk-sp 2048 50 0 2 0.827766
emc-3disk-raid0 2048 50 0 2 1.189684
netapp-3diskata-sp 2048 50 0 2 0.800957
netapp-7diskata-dp 2048 50 0 2 0.937561
srs7diskfc_netapp 2048 50 0 2 0.795358
emc-6diskfc-sp 2048 50 0 4 2.092341
DRSStore2 2048 50 0 4 6.291055
DASStore 2048 50 0 4 2.875508
netapp-7disk-sp 2048 50 0 4 1.587880
emc-3disk-raid0 2048 50 0 4 2.350366
netapp-3diskata-sp 2048 50 0 4 1.628268
netapp-7diskata-dp 2048 50 0 4 1.999233
srs7diskfc_netapp 2048 50 0 4 1.541984
emc-6diskfc-sp 2048 50 0 8 4.299782
DRSStore2 2048 50 0 8 11.815352
DASStore 2048 50 0 8 5.476529
netapp-7disk-sp 2048 50 0 8 3.125549
emc-3disk-raid0 2048 50 0 8 4.901376
netapp-3diskata-sp 2048 50 0 8 3.221175
netapp-7diskata-dp 2048 50 0 8 3.667870
srs7diskfc_netapp 2048 50 0 8 3.370055
emc-6diskfc-sp 2048 50 0 16 8.617982
DRSStore2 2048 50 0 16 21.716083
DASStore 2048 50 0 16 10.415575
netapp-7disk-sp 2048 50 0 16 7.089542
emc-3disk-raid0 2048 50 0 16 10.671240
netapp-3diskata-sp 2048 50 0 16 6.628585
netapp-7diskata-dp 2048 50 0 16 7.971212
srs7diskfc_netapp 2048 50 0 16 6.240547
emc-6diskfc-sp 2048 50 0 32 16.685044
DRSStore2 2048 50 0 32 41.056177
DASStore 2048 50 0 32 20.571896
netapp-7disk-sp 2048 50 0 32 12.920978
emc-3disk-raid0 2048 50 0 32 22.695694
netapp-3diskata-sp 2048 50 0 32 12.696290
netapp-7diskata-dp 2048 50 0 32 15.335600
srs7diskfc_netapp 2048 50 0 32 14.023384
emc-6diskfc-sp 2048 50 0 64 32.140814
DRSStore2 2048 50 0 64 77.960439
DASStore 2048 50 0 64 41.110897
netapp-7disk-sp 2048 50 0 64 26.805361
emc-3disk-raid0 2048 50 0 64 44.586403
netapp-3diskata-sp 2048 50 0 64 25.496173
netapp-7diskata-dp 2048 50 0 64 29.339275
srs7diskfc_netapp 2048 50 0 64 26.100418
emc-6diskfc-sp 2048 50 0 128 67.340035
DRSStore2 2048 50 0 128 147.546613
DASStore 2048 50 0 128 82.235075
netapp-7disk-sp 2048 50 0 128 57.632727
emc-3disk-raid0 2048 50 0 128 84.960628
netapp-3diskata-sp 2048 50 0 128 59.156510
netapp-7diskata-dp 2048 50 0 128 71.784133
